SheetVersion0

[SheetInfo]
AudioFileName=Whisper of the summer night(acoustic ver.)
AudioViewTime=30
ImageFileName=Whisper of the summer night(acoustic ver.)_Img
BPM=71
Offset=0.3396
Beat=44
Bit=32
Bar=80

[ContentInfo]
Title=Whisper of the summer night(acoustic ver.)
Artist=SHK
Source=SHK
Sheet=LHEALP
Difficult=2.5

[NoteInfo]
448,192,3396,1,0,0:0:0:0:
64,192,4452,1,0,0:0:0:0:
192,192,4663,1,0,0:0:0:0:
320,192,4874,1,0,0:0:0:0:
448,192,5086,1,0,0:0:0:0:
64,192,6142,1,0,0:0:0:0:
192,192,6353,1,0,0:0:0:0:
320,192,6565,1,0,0:0:0:0:
320,192,6776,1,0,0:0:0:0:
64,192,7832,1,0,0:0:0:0:
320,192,8043,1,0,0:0:0:0:
192,192,8043,1,0,0:0:0:0:
448,192,8255,1,0,0:0:0:0:
64,192,8677,1,0,0:0:0:0:
448,192,8677,1,0,0:0:0:0:
64,192,8888,1,0,0:0:0:0:
448,192,8888,1,0,0:0:0:0:
192,192,9100,1,0,0:0:0:0:
320,192,9100,1,0,0:0:0:0:
192,192,9522,1,0,0:0:0:0:
320,192,9522,1,0,0:0:0:0:
64,192,9734,1,0,0:0:0:0:
448,192,9734,1,0,0:0:0:0:
448,192,10156,1,0,0:0:0:0:
192,192,10579,1,0,0:0:0:0:
320,192,11001,1,0,0:0:0:0:
448,192,11212,1,0,0:0:0:0:
320,192,11424,1,0,0:0:0:0:
192,192,11846,1,0,0:0:0:0:
320,192,11846,1,0,0:0:0:0:
64,192,12269,1,0,0:0:0:0:
192,192,12480,1,0,0:0:0:0:
448,192,12903,1,0,0:0:0:0:
192,192,12903,1,0,0:0:0:0:
64,192,13325,1,0,0:0:0:0:
320,192,13325,1,0,0:0:0:0:
448,192,13748,1,0,0:0:0:0:
320,192,13959,1,0,0:0:0:0:
448,192,14170,1,0,0:0:0:0:
320,192,14381,1,0,0:0:0:0:
192,192,14593,1,0,0:0:0:0:
64,192,14804,1,0,0:0:0:0:
192,192,15015,1,0,0:0:0:0:
320,192,15015,1,0,0:0:0:0:
64,192,15438,1,0,0:0:0:0:
448,192,15438,1,0,0:0:0:0:
192,192,15860,1,0,0:0:0:0:
320,192,15860,1,0,0:0:0:0:
448,192,16283,1,0,0:0:0:0:
320,192,16494,1,0,0:0:0:0:
448,192,16494,1,0,0:0:0:0:
64,192,16917,1,0,0:0:0:0:
320,192,17339,1,0,0:0:0:0:
192,192,17762,1,0,0:0:0:0:
64,192,17973,1,0,0:0:0:0:
192,192,18184,1,0,0:0:0:0:
320,192,18607,1,0,0:0:0:0:
192,192,18607,1,0,0:0:0:0:
448,192,19029,1,0,0:0:0:0:
320,192,19241,1,0,0:0:0:0:
64,192,19663,1,0,0:0:0:0:
320,192,19663,1,0,0:0:0:0:
448,192,20086,1,0,0:0:0:0:
192,192,20086,1,0,0:0:0:0:
64,192,20508,1,0,0:0:0:0:
192,192,20719,1,0,0:0:0:0:
64,192,20931,1,0,0:0:0:0:
192,192,21142,1,0,0:0:0:0:
320,192,21353,1,0,0:0:0:0:
448,192,21565,1,0,0:0:0:0:
320,192,21776,1,0,0:0:0:0:
192,192,21776,1,0,0:0:0:0:
448,192,22198,1,0,0:0:0:0:
64,192,22198,1,0,0:0:0:0:
320,192,22621,1,0,0:0:0:0:
192,192,22621,1,0,0:0:0:0:
64,192,23043,1,0,0:0:0:0:
192,192,23255,1,0,0:0:0:0:
64,192,23255,1,0,0:0:0:0:
320,192,23677,1,0,0:0:0:0:
64,192,24100,1,0,0:0:0:0:
320,192,24522,1,0,0:0:0:0:
448,192,24734,1,0,0:0:0:0:
448,192,24945,1,0,0:0:0:0:
192,192,25367,1,0,0:0:0:0:
320,192,25367,1,0,0:0:0:0:
448,192,25790,1,0,0:0:0:0:
192,192,26001,1,0,0:0:0:0:
64,192,26424,1,0,0:0:0:0:
192,192,26424,1,0,0:0:0:0:
320,192,26846,1,0,0:0:0:0:
192,192,27269,1,0,0:0:0:0:
448,192,27480,1,0,0:0:0:0:
320,192,27691,1,0,0:0:0:0:
448,192,27903,1,0,0:0:0:0:
192,192,28114,1,0,0:0:0:0:
448,192,28325,1,0,0:0:0:0:
192,192,28536,1,0,0:0:0:0:
320,192,28959,1,0,0:0:0:0:
448,192,28959,1,0,0:0:0:0:
192,192,29381,1,0,0:0:0:0:
448,192,29804,1,0,0:0:0:0:
320,192,30015,1,0,0:0:0:0:
192,192,30438,1,0,0:0:0:0:
448,192,30860,1,0,0:0:0:0:
192,192,31283,1,0,0:0:0:0:
64,192,31494,1,0,0:0:0:0:
64,192,31705,1,0,0:0:0:0:
320,192,32128,1,0,0:0:0:0:
192,192,32128,1,0,0:0:0:0:
64,192,32550,1,0,0:0:0:0:
320,192,32762,1,0,0:0:0:0:
448,192,33184,1,0,0:0:0:0:
320,192,33184,1,0,0:0:0:0:
192,192,33607,1,0,0:0:0:0:
320,192,34029,1,0,0:0:0:0:
64,192,34241,1,0,0:0:0:0:
192,192,34452,1,0,0:0:0:0:
64,192,34663,1,0,0:0:0:0:
320,192,34874,1,0,0:0:0:0:
64,192,35086,1,0,0:0:0:0:
320,192,35297,1,0,0:0:0:0:
192,192,35719,1,0,0:0:0:0:
64,192,35719,1,0,0:0:0:0:
320,192,36142,1,0,0:0:0:0:
64,192,36565,1,0,0:0:0:0:
192,192,36776,1,0,0:0:0:0:
320,192,37198,1,0,0:0:0:0:
448,192,37621,1,0,0:0:0:0:
192,192,38043,1,0,0:0:0:0:
320,192,38255,1,0,0:0:0:0:
448,192,38466,1,0,0:0:0:0:
64,192,38888,1,0,0:0:0:0:
448,192,38888,1,0,0:0:0:0:
192,192,39311,1,0,0:0:0:0:
320,192,39311,1,0,0:0:0:0:
64,192,39522,1,0,0:0:0:0:
448,192,39522,1,0,0:0:0:0:
320,192,39945,1,0,0:0:0:0:
192,192,40367,1,0,0:0:0:0:
192,192,40790,1,0,0:0:0:0:
320,192,41001,1,0,0:0:0:0:
448,192,41212,1,0,0:0:0:0:
320,192,41424,1,0,0:0:0:0:
192,192,41635,1,0,0:0:0:0:
64,192,41846,1,0,0:0:0:0:
192,192,42057,1,0,0:0:0:0:
448,192,42269,1,0,0:0:0:0:
320,192,42691,1,0,0:0:0:0:
192,192,43114,1,0,0:0:0:0:
64,192,43536,1,0,0:0:0:0:
192,192,43959,1,0,0:0:0:0:
320,192,43959,1,0,0:0:0:0:
192,192,44593,1,0,0:0:0:0:
320,192,44593,1,0,0:0:0:0:
192,192,45015,1,0,0:0:0:0:
320,192,45015,1,0,0:0:0:0:
64,192,45649,1,0,0:0:0:0:
448,192,45649,1,0,0:0:0:0:
192,192,46072,1,0,0:0:0:0:
64,192,46072,1,0,0:0:0:0:
320,192,46494,1,0,0:0:0:0:
320,192,46705,1,0,0:0:0:0:
448,192,46705,1,0,0:0:0:0:
64,192,47128,1,0,0:0:0:0:
448,192,47128,1,0,0:0:0:0:
448,192,47550,1,0,0:0:0:0:
320,192,47762,1,0,0:0:0:0:
192,192,47973,1,0,0:0:0:0:
64,192,48184,1,0,0:0:0:0:
192,192,48395,1,0,0:0:0:0:
320,192,48607,1,0,0:0:0:0:
448,192,48818,1,0,0:0:0:0:
64,192,49241,1,0,0:0:0:0:
448,192,49241,1,0,0:0:0:0:
64,192,49452,1,0,0:0:0:0:
448,192,49452,1,0,0:0:0:0:
64,192,49663,1,0,0:0:0:0:
448,192,49663,1,0,0:0:0:0:
64,192,49874,1,0,0:0:0:0:
192,192,49874,1,0,0:0:0:0:
320,192,49874,1,0,0:0:0:0:
448,192,49874,1,0,0:0:0:0:
192,192,50297,1,0,0:0:0:0:
320,192,50508,1,0,0:0:0:0:
64,192,50719,1,0,0:0:0:0:
192,192,50719,1,0,0:0:0:0:
448,192,50931,1,0,0:0:0:0:
320,192,51142,1,0,0:0:0:0:
192,192,51353,1,0,0:0:0:0:
320,192,51565,1,0,0:0:0:0:
448,192,51776,1,0,0:0:0:0:
320,192,51987,1,0,0:0:0:0:
64,192,52198,1,0,0:0:0:0:
192,192,52198,1,0,0:0:0:0:
320,192,52410,1,0,0:0:0:0:
448,192,52621,1,0,0:0:0:0:
320,192,52832,1,0,0:0:0:0:
192,192,53043,1,0,0:0:0:0:
320,192,53255,1,0,0:0:0:0:
64,192,53466,1,0,0:0:0:0:
192,192,53677,1,0,0:0:0:0:
320,192,53888,1,0,0:0:0:0:
448,192,53888,1,0,0:0:0:0:
192,192,54311,1,0,0:0:0:0:
320,192,54522,1,0,0:0:0:0:
192,192,54734,1,0,0:0:0:0:
448,192,54734,1,0,0:0:0:0:
448,192,55156,1,0,0:0:0:0:
320,192,55367,1,0,0:0:0:0:
192,192,55579,1,0,0:0:0:0:
64,192,55790,1,0,0:0:0:0:
320,192,55790,1,0,0:0:0:0:
320,192,56212,1,0,0:0:0:0:
448,192,56212,1,0,0:0:0:0:
448,192,56635,1,0,0:0:0:0:
320,192,57057,1,0,0:0:0:0:
320,192,57480,1,0,0:0:0:0:
64,192,57480,1,0,0:0:0:0:
192,192,57691,1,0,0:0:0:0:
320,192,57903,1,0,0:0:0:0:
192,192,58114,1,0,0:0:0:0:
64,192,58325,1,0,0:0:0:0:
192,192,58536,1,0,0:0:0:0:
448,192,58748,1,0,0:0:0:0:
320,192,58748,1,0,0:0:0:0:
192,192,58959,1,0,0:0:0:0:
64,192,59170,1,0,0:0:0:0:
192,192,59381,1,0,0:0:0:0:
320,192,59593,1,0,0:0:0:0:
